Date,Open,High,Low,Close,Trend,Near support,Near resistance,Far support,Far resistance,Shares,Price,Cash,PnL,N_far,N_near
2022-01-03 00:00:00-05:00,332.2368616222684,334.86225491125606,326.7185621771202,331.6424255371094,0.0,,,,,0.0,,0.0,0.0,,
2022-01-04 00:00:00-05:00,331.72169840640663,332.08828902535015,323.09256339922825,325.95574951171875,0.0,,,,,0.0,,0.0,0.0,,
2022-01-05 00:00:00-05:00,322.83496929214454,323.0430415935657,313.04671248188777,313.4429931640625,0.0,,,,,0.0,,0.0,0.0,,
2022-01-06 00:00:00-05:00,310.2429523925364,315.7414486405225,308.5983589160777,310.9661865234375,0.0,,,,,0.0,,0.0,0.0,,
2022-01-07 00:00:00-05:00,311.23365915363195,313.56184954943234,307.21135159079205,311.12469482421875,0.0,,,,,0.0,,0.0,0.0,,
2022-01-10 00:00:00-05:00,306.6169443070618,311.79840425058336,301.86151558163925,311.3525695800781,0.0,,,,,0.0,,0.0,0.0,,
2022-01-11 00:00:00-05:00,310.470846772073,313.67084280106366,307.013254690862,312.0559997558594,0.0,,,,,0.0,,0.0,0.0,,
2022-01-12 00:00:00-05:00,316.70245741531426,320.40772862682127,314.1364742594245,315.3154296875,0.0,,,,,0.0,,0.0,0.0,,
2022-01-13 00:00:00-05:00,317.4950361383828,317.90123368268473,301.17792810066317,301.9704895019531,0.0,,,,,0.0,,0.0,0.0,,
2022-01-14 00:00:00-05:00,301.425596288071,307.93461313382164,300.9302378718211,307.32037353515625,0.0,,,,,0.0,,0.0,0.0,,
2022-01-18 00:00:00-05:00,301.24725469666714,306.9240424235012,298.9388676976057,299.8404235839844,0.0,,,,,0.0,,0.0,0.0,,
2022-01-19 00:00:00-05:00,303.4466732914644,310.9959308718618,299.8900034182397,300.5141296386719,0.0,,,,,0.0,,0.0,0.0,,
2022-01-20 00:00:00-05:00,306.20085733164547,308.7568934451825,298.34448014066584,298.8002014160156,0.0,,,,,0.0,,0.0,0.0,,
2022-01-21 00:00:00-05:00,299.88009953933994,301.2869005998548,292.8658069874953,293.28192138671875,0.0,,,,,0.0,,0.0,0.0,,
2022-01-24 00:00:00-05:00,289.48747162087585,294.3518646802768,273.487370529402,293.6187438964844,0.0,,,,,0.0,,0.0,0.0,,
2022-01-25 00:00:00-05:00,288.8137912829578,292.2515802719687,282.52276290533666,285.8119201660156,0.0,,,,,0.0,,0.0,0.0,,
2022-01-26 00:00:00-05:00,305.13091379575377,305.6361891318499,290.3097962016691,293.95562744140625,0.0,,,,,0.0,,0.0,0.0,,
2022-01-27 00:00:00-05:00,299.85031635288664,304.447226062383,295.16421553532865,297.0564880371094,0.0,,,,,0.0,,0.0,0.0,,
2022-01-28 00:00:00-05:00,297.4429216133484,305.6163353745126,291.71657960580694,305.39837646484375,0.0,,,,,0.0,,0.0,0.0,,
2022-01-31 00:00:00-05:00,306.0819856343502,309.4801372039668,303.5259192073298,308.0931396484375,0.0,,,,,0.0,,0.0,0.0,,
2022-02-01 00:00:00-05:00,307.52841451394147,307.74637342568974,302.2974308662617,305.89373779296875,0.0,,,,,0.0,,0.0,0.0,,
2022-02-02 00:00:00-05:00,306.7556473086547,312.19467286013924,306.01260970941246,310.5500793457031,0.0,,,,,0.0,,0.0,0.0,,
2022-02-03 00:00:00-05:00,306.6169267735046,308.3407945311725,297.17539706312397,298.45343017578125,0.0,,,,,0.0,,0.0,0.0,,
2022-02-04 00:00:00-05:00,297.42309613386396,305.9333502203815,297.1853337655839,303.09991455078125,0.0,,,,,0.0,,0.0,0.0,,
2022-02-07 00:00:00-05:00,303.32779319930575,304.98227341814606,297.11597916030775,298.15625,0.0,,,,,0.0,,0.0,0.0,,
